scene,pair,mirror_side,episode,step,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,min_lidar,robot_x,robot_y,robot_yaw_deg,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15
mirror_pair04_negative,4,negative,2,6,0.9467974305152893,-0.9768627882003784,0.13733987510204315,-0.293058842420578,1,0.4853998124599457,0.12701325280233663,-0.017158092200780288,345.0,1.0,1.0,1.0,1.0,0.17658552527427673,0.14435836672782898,0.1996234655380249,1.0,1.0,1.0,0.9339385628700256,-0.9715572595596313,0.17684149742126465,0.18549510836601257,0.9826452136039734,0.059388887137174606
mirror_pair04_negative,4,negative,2,7,0.9482002258300781,-0.9774773120880127,0.1374100148677826,-0.2932431995868683,1,0.4471604526042938,0.1535563352495343,-0.0253912533643237,341.0,1.0,1.0,1.0,1.0,0.191779226064682,0.1386856585741043,0.16071967780590057,1.0,1.0,1.0,0.9362630248069763,-0.9725264310836792,0.17429710924625397,0.23971974849700928,0.9708421230316162,0.07705555856227875
mirror_pair04_negative,4,negative,2,8,0.9405569434165955,-0.9755094051361084,0.13702785968780518,-0.29265284538269043,1,0.43749815225601196,0.17957234699471802,-0.035204665280365505,338.0,1.0,1.0,1.0,1.0,1.0,0.1277601271867752,0.140236034989357,1.0,1.0,1.0,0.9467974305152893,-0.9768627882003784,0.171814426779747,0.3108423352241516,0.9504615068435669,0.100611113011837
mirror_pair04_negative,4,negative,2,9,0.9421349167823792,-0.9761382937431335,0.1371067464351654,-0.29284149408340454,1,0.40310949087142944,0.20509977823635822,-0.046568250286471755,334.0,1.0,1.0,1.0,1.0,1.0,0.12499947100877762,0.12974748015403748,1.0,1.0,1.0,0.9482002258300781,-0.9774773120880127,0.16938228905200958,0.36503928899765015,0.9309921264648438,0.1189444437623024
mirror_pair04_negative,4,negative,2,10,0.9440758228302002,-0.9769161343574524,0.13720379769802094,-0.2930748462677002,1,0.38295578956604004,0.23003191599362585,-0.05947296859961522,331.0,1.0,1.0,1.0,1.0,1.0,0.12599970400333405,0.11517413705587387,1.0,1.0,1.0,0.9405569434165955,-0.9755094051361084,0.16699959337711334,0.43460243940353394,0.9006224274635315,0.14311110973358154
mirror_pair04_negative,4,negative,2,11,0.9471245408058167,-0.9752305746078491,0.137356236577034,-0.29256919026374817,1,0.3523326814174652,0.2538499352910132,-0.07361575076120644,327.0,1.0,1.0,1.0,1.0,1.0,0.12633533775806427,0.1094159409403801,0.12836802005767822,1.0,1.0,0.9421349167823792,-0.9761382937431335,0.16467924416065216,0.4875549077987671,0.8730922937393188,0.16211111843585968
mirror_pair04_negative,4,negative,2,12,0.9490717649459839,-0.9760209918022156,0.1374535858631134,-0.2928062975406647,1,0.33242475986480713,0.27692032919655934,-0.08928796511973537,324.0,1.0,1.0,1.0,1.0,1.0,0.1267077922821045,0.10066647827625275,0.11343030631542206,1.0,1.0,0.9440758228302002,-0.9769161343574524,0.1624726802110672,0.5539728999137878,0.832534670829773,0.1868888884782791
mirror_pair04_negative,4,negative,2,13,0.9503732919692993,-0.9765296578407288,0.13751867413520813,-0.29295891523361206,1,0.3025445342063904,0.29916605334587143,-0.10641079702385368,321.0,1.0,1.0,1.0,1.0,1.0,0.1344524770975113,0.09833461791276932,0.09497850388288498,1.0,1.0,0.9471245408058167,-0.9752305746078491,0.16034956276416779,0.6041819453239441,0.7968463897705078,0.20649999380111694
mirror_pair04_negative,4,negative,2,14,0.9173026084899902,-0.9659130573272705,0.13586513698101044,-0.28977394104003906,1,0.288852334022522,0.32007815070262186,-0.12453917833776314,317.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08952359855175018,0.0864412933588028,0.12421047687530518,1.0,0.9490717649459839,-0.9760209918022156,0.1583212912082672,0.6528919339179993,0.757451057434082,0.22644443809986115
mirror_pair04_negative,4,negative,2,15,0.9199845194816589,-0.9668572545051575,0.13599923253059387,-0.2900571823120117,1,0.27204668521881104,0.3399471219822242,-0.14382912194714959,314.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08880171924829483,0.08252923935651779,0.09759325534105301,1.0,0.9503732919692993,-0.9765296578407288,0.1564382165670395,0.712026059627533,0.7021530270576477,0.2522222101688385
mirror_pair04_negative,4,negative,2,16,0.921914279460907,-0.9675413966178894,0.13609571754932404,-0.2902624309062958,1,0.24372504651546478,0.3585661032020309,-0.16417835620709081,311.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09349630028009415,0.07772762328386307,0.08426610380411148,1.0,0.9173026084899902,-0.9659130573272705,0.1546778380870819,0.7558534741401672,0.6547408103942871,0.2727777659893036
mirror_pair04_negative,4,negative,2,17,0.9328449368476868,-0.9698644876480103,0.1366422474384308,-0.29095935821533203,1,0.237900048494339,0.37602246048520205,-0.1857247699015457,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09101686626672745,0.07405687123537064,0.06963572651147842,0.10663381963968277,0.9199845194816589,-0.9668572545051575,0.15306320786476135,0.7969518303871155,0.6040428876876831,0.2935555577278137
mirror_pair04_negative,4,negative,2,18,0.9355455636978149,-0.970782995223999,0.13677728176116943,-0.29123491048812866,1,0.2103220820426941,0.3922568075601224,-0.2082903034907003,304.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1162232905626297,0.06797144562005997,0.06929235905408859,0.08367861062288284,0.921914279460907,-0.9675413966178894,0.15159161388874054,0.8447018265724182,0.535237193107605,0.32022222876548767
mirror_pair04_negative,4,negative,2,19,0.9273141026496887,-0.9665442109107971,0.13636571168899536,-0.2899632751941681,1,0.2103220820426941,0.407203290556358,-0.23181041925445287,301.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06839507818222046,0.0600920245051384,0.07109139114618301,0.9328449368476868,-0.9698644876480103,0.15027214586734772,0.8786504864692688,0.47746551036834717,0.34155556559562683
mirror_pair04_negative,4,negative,2,20,0.9299695491790771,-0.9675754904747009,0.13649848103523254,-0.29027265310287476,1,0.21078750491142273,0.42073051389226107,-0.2561189216169811,297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07730044424533844,0.061458319425582886,0.06047265976667404,0.9355455636978149,-0.970782995223999,0.14911481738090515,0.9090180397033691,0.416756808757782,0.3631666600704193
mirror_pair04_negative,4,negative,3,1,0.8953043818473816,-0.957146942615509,0.13476522266864777,-0.28714409470558167,1,0.609740138053894,0.006844733920710415,-0.0005984741818334502,355.0,1.0,1.0,1.0,1.0,0.18674452602863312,0.18307213485240936,1.0,1.0,1.0,1.0,0.0,0.0,0.18606898188591003,0.060177478939294815,0.9981877207756042,0.019166667014360428
mirror_pair04_negative,4,negative,3,2,0.8955363035202026,-0.9571925401687622,0.13477681577205658,-0.2871577739715576,1,0.5867343544960022,0.03188705322028765,-0.00350620367771278,352.0,1.0,1.0,1.0,1.0,0.19002190232276917,0.17421147227287292,1.0,1.0,1.0,1.0,0.0,0.0,0.18551047146320343,0.060351695865392685,0.998177170753479,0.01922222226858139
mirror_pair04_negative,4,negative,3,3,0.9352067708969116,-0.9721788167953491,0.13676033914089203,-0.29165366291999817,1,0.565986156463623,0.05938402611049904,-0.008244343516160595,349.0,1.0,1.0,1.0,1.0,0.18493841588497162,0.1676383912563324,1.0,1.0,1.0,1.0,0.8953043818473816,-0.957146942615509,0.1831742227077484,0.11372343450784683,0.9935124516487122,0.03627777844667435
mirror_pair04_negative,4,negative,3,4,0.936607301235199,-0.9728025794029236,0.1368303745985031,-0.2918407917022705,1,0.5316300392150879,0.08648583395442686,-0.014537625502684202,345.0,1.0,1.0,1.0,1.0,0.18738648295402527,0.16171033680438995,1.0,1.0,1.0,1.0,0.8955363035202026,-0.9571925401687622,0.18060582876205444,0.16762912273406982,0.9858501553535461,0.053611110895872116
mirror_pair04_negative,4,negative,3,5,0.9476603269577026,-0.9773352146148682,0.13738301396369934,-0.2932005822658539,1,0.4897345006465912,0.11301620436985826,-0.022402447732622607,342.0,1.0,1.0,1.0,1.0,0.20872652530670166,0.15189430117607117,0.1890895664691925,1.0,1.0,1.0,0.9352067708969116,-0.9721788167953491,0.17807194590568542,0.2388724386692047,0.9710509777069092,0.07677777856588364
mirror_pair04_negative,4,negative,3,6,0.9396636486053467,-0.9752105474472046,0.13698318600654602,-0.29256317019462585,1,0.4640628397464752,0.13929141630527375,-0.03197344283186157,338.0,1.0,1.0,1.0,1.0,1.0,0.13992413878440857,0.15871015191078186,1.0,1.0,1.0,0.936607301235199,-0.9728025794029236,0.17559029161930084,0.2930392622947693,0.9561004042625427,0.09466666728258133
mirror_pair04_negative,4,negative,3,7,0.9419141411781311,-0.9760889410972595,0.13709571957588196,-0.29282668232917786,1,0.4581751823425293,0.1648624244401447,-0.04302679184126901,335.0,1.0,1.0,1.0,1.0,1.0,0.13258938491344452,0.14177188277244568,1.0,1.0,1.0,0.9476603269577026,-0.9773352146148682,0.17313314974308014,0.3635764420032501,0.9315643906593323,0.11844444274902344
mirror_pair04_negative,4,negative,3,8,0.9433635473251343,-0.9766761064529419,0.13716818392276764,-0.2930028438568115,1,0.4190889596939087,0.18984447951660055,-0.055574747517870386,332.0,1.0,1.0,1.0,1.0,1.0,0.13499556481838226,0.13090719282627106,1.0,1.0,1.0,0.9396636486053467,-0.9752105474472046,0.17074494063854218,0.4172327220439911,0.9087997078895569,0.13699999451637268
mirror_pair04_negative,4,negative,3,9,0.9464765191078186,-0.9750960469245911,0.13732382655143738,-0.29252883791923523,1,0.39688050746917725,0.21401322840030124,-0.06953688823913104,328.0,1.0,1.0,1.0,1.0,1.0,0.13435572385787964,0.11973970383405685,0.1590430736541748,1.0,1.0,0.9419141411781311,-0.9760889410972595,0.16841760277748108,0.470241904258728,0.8825375437736511,0.15583333373069763
mirror_pair04_negative,4,negative,3,10,0.9484001398086548,-0.975808322429657,0.13742001354694366,-0.292742520570755,1,0.35913315415382385,0.2371883402201738,-0.08491235866670241,325.0,1.0,1.0,1.0,1.0,1.0,0.13538599014282227,0.11339443176984787,0.12477852404117584,1.0,1.0,0.9433635473251343,-0.9766761064529419,0.16617514193058014,0.537299633026123,0.8433914184570312,0.1805555522441864
mirror_pair04_negative,4,negative,3,11,0.9496104717254639,-0.9763209819793701,0.13748052716255188,-0.2928963005542755,1,0.35913315415382385,0.2595337974785264,-0.10168650601395662,321.0,1.0,1.0,1.0,1.0,1.0,0.15351371467113495,0.10260947048664093,0.11146476119756699,1.0,1.0,0.9464765191078186,-0.9750960469245911,0.16403783857822418,0.5877852439880371,0.80901700258255,0.20000000298023224
mirror_pair04_negative,4,negative,3,12,0.9342070817947388,-0.9720748662948608,0.13671036064624786,-0.29162245988845825,1,0.32717365026474,0.2808722678196453,-0.11974312147022832,318.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10696601867675781,0.10436554998159409,1.0,1.0,0.9484001398086548,-0.975808322429657,0.1619943529367447,0.650376558303833,0.759611964225769,0.22538888454437256
mirror_pair04_negative,4,negative,3,13,0.9195268750190735,-0.966761589050293,0.13597634434700012,-0.29002848267555237,1,0.3096451759338379,0.3009748885042726,-0.13887323485221,315.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10483253747224808,0.09347818791866302,0.11878865957260132,1.0,0.9496104717254639,-0.9763209819793701,0.16006514430046082,0.6970399618148804,0.717032253742218,0.24549999833106995
mirror_pair04_negative,4,negative,3,14,0.9214642643928528,-0.9674354791641235,0.13607321679592133,-0.2902306616306305,1,0.2883452773094177,0.3197438796482781,-0.1589194121540842,311.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10129325091838837,0.08847004920244217,0.0950133204460144,1.0,0.9342070817947388,-0.9720748662948608,0.15827497839927673,0.7415075898170471,0.6709444522857666,0.26588889956474304
mirror_pair04_negative,4,negative,3,15,0.9243012070655823,-0.9684116244316101,0.13621506094932556,-0.290523499250412,1,0.2739754915237427,0.33746286692550187,-0.1802506244078514,308.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10466663539409637,0.08238436281681061,0.08730977773666382,1.0,0.9195268750190735,-0.966761589050293,0.1566360592842102,0.7940964698791504,0.6077917218208313,0.29205554723739624
mirror_pair04_negative,4,negative,3,16,0.9239798784255981,-0.9654244184494019,0.1361989974975586,-0.289627343416214,1,0.25731462240219116,0.3539443670889729,-0.2026537335893019,305.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07827871292829514,0.07989776134490967,0.10614121705293655,0.9214642643928528,-0.9674354791641235,0.1551283448934555,0.8323412537574768,0.5542634725570679,0.31299999356269836
mirror_pair04_negative,4,negative,3,17,0.9266345500946045,-0.9664411544799805,0.1363317370414734,-0.28993237018585205,1,0.23760800063610077,0.36904484792041736,-0.22582720505159154,301.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08613426238298416,0.07351846247911453,0.09054820239543915,0.9243012070655823,-0.9684116244316101,0.15377278625965118,0.8674182891845703,0.4975796639919281,0.3342222273349762
mirror_pair04_negative,4,negative,3,18,0.9296596050262451,-0.9675387144088745,0.13648298382759094,-0.2902616262435913,1,0.23760800063610077,0.38287391781791386,-0.2499260834986208,298.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08050843328237534,0.06788799911737442,0.0789402574300766,0.9239798784255981,-0.9654244184494019,0.15258437395095825,0.9063815474510193,0.42246007919311523,0.36116665601730347
mirror_pair04_negative,4,negative,3,19,0.9322144389152527,-0.9685326218605042,0.1366107314825058,-0.2905597984790802,1,0.2304503172636032,0.3952279683019419,-0.27481631975322923,295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09191853553056717,0.07001497596502304,0.06912197917699814,0.9266345500946045,-0.9664411544799805,0.15155813097953796,0.9330163598060608,0.3598339855670929,0.382833331823349
mirror_pair04_negative,4,negative,3,20,0.9341503381729126,-0.9723863005638123,0.04670751839876175,-0.2917158901691437,1,0.2250186800956726,0.4037644097856202,-0.2958153931247407,287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06922430545091629,0.06584294885396957,0.9296596050262451,-0.9675387144088745,0.15071529150009155,0.9554330706596375,0.29520782828330994,0.40461111068725586
mirror_pair05_positive,5,positive,1,1,0.8894609808921814,-0.9539949893951416,0.13447305560112,-0.2861984968185425,1,0.5416170358657837,0.010456032934205415,0.0017367976933273701,9.0,1.0,1.0,1.0,1.0,0.16428843140602112,0.17972494661808014,1.0,1.0,1.0,1.0,0.0,0.0,0.18627090752124786,-0.1109485849738121,0.993826150894165,-0.03538889065384865
mirror_pair05_positive,5,positive,1,2,0.8897875547409058,-0.9540561437606812,0.13448938727378845,-0.2862168550491333,1,0.5199023485183716,0.037389336222302685,0.0055028912515675855,6.0,1.0,1.0,1.0,1.0,0.15474772453308105,0.17552080750465393,1.0,1.0,1.0,1.0,0.0,0.0,0.1852981150150299,-0.11146893352270126,0.9937679171562195,-0.035555556416511536
mirror_pair05_positive,5,positive,1,3,0.9315786361694336,-0.9702408313751221,0.13657893240451813,-0.2910722494125366,1,0.5030677914619446,0.06472000985202331,0.007766383820242241,3.0,1.0,1.0,1.0,1.0,0.14854352176189423,0.15485386550426483,1.0,1.0,1.0,1.0,0.8894609808921814,-0.9539949893951416,0.18277907371520996,-0.06070012226700783,0.9981560707092285,-0.019333332777023315
mirror_pair05_positive,5,positive,1,4,0.9329793453216553,-0.9708855152130127,0.1366489678621292,-0.29126566648483276,1,0.4669530391693115,0.09248294328771113,0.008477053890529253,0.0,1.0,1.0,1.0,1.0,0.14714837074279785,0.1437336504459381,1.0,1.0,1.0,1.0,0.8897875547409058,-0.9540561437606812,0.18022944033145905,-0.008901061490178108,0.9999603629112244,-0.00283333333209157
mirror_pair05_positive,5,positive,1,5,0.9347590208053589,-0.9716396927833557,0.13673795759677887,-0.29149192571640015,1,0.42666056752204895,0.12039402196931744,0.007551987296203076,356.0,1.0,1.0,1.0,1.0,0.14384664595127106,0.13341514766216278,1.0,1.0,1.0,1.0,0.9315786361694336,-0.9702408313751221,0.17764593660831451,0.043793752789497375,0.9990406036376953,0.013944444246590137
mirror_pair05_positive,5,positive,1,6,0.9462620615959167,-0.9764182567596436,0.137313112616539,-0.29292547702789307,1,0.39544641971588135,0.1481608655460054,0.005011291239431985,353.0,1.0,1.0,1.0,1.0,0.1367638111114502,0.12190301716327667,0.16432689130306244,1.0,1.0,1.0,0.9329793453216553,-0.9708855152130127,0.17505544424057007,0.11441700905561447,0.9934328198432922,0.0364999994635582
mirror_pair05_positive,5,positive,1,7,0.9476385712623596,-0.9770212173461914,0.13738194108009338,-0.2931063771247864,1,0.37432268261909485,0.17576075087690984,0.0009081834858264946,350.0,1.0,1.0,1.0,1.0,0.1428793966770172,0.11298469454050064,0.13650301098823547,1.0,1.0,1.0,0.9347590208053589,-0.9716396927833557,0.1724855601787567,0.16831733286380768,0.9857328534126282,0.053833331912755966
mirror_pair05_positive,5,positive,1,8,0.948986828327179,-0.9775992035865784,0.13744935393333435,-0.293279767036438,1,0.3490409255027771,0.20297246226471868,-0.004881187394820885,346.0,1.0,1.0,1.0,1.0,0.14398238062858582,0.1069493368268013,0.12109831720590591,1.0,1.0,1.0,0.9462620615959167,-0.9764182567596436,0.16993914544582367,0.2225695550441742,0.9749168157577515,0.07144444435834885
mirror_pair05_positive,5,positive,1,9,0.9408214688301086,-0.9754906892776489,0.13704107701778412,-0.29264721274375916,1,0.32699042558670044,0.22988259320599122,-0.012317994950140005,343.0,1.0,1.0,1.0,1.0,1.0,0.09972597658634186,0.10675349086523056,1.0,1.0,1.0,0.9476385712623596,-0.9770212173461914,0.16743867099285126,0.2937066853046417,0.9558956027030945,0.09488888829946518
mirror_pair05_positive,5,positive,1,10,0.9439558386802673,-0.9737085700035095,0.13719779253005981,-0.2921125888824463,1,0.28415045142173767,0.256300426226396,-0.021296220320679102,340.0,1.0,1.0,1.0,1.0,1.0,0.09631133824586868,0.09342583268880844,0.13518589735031128,1.0,1.0,0.948986828327179,-0.9775992035865784,0.16497784852981567,0.34808123111724854,0.9374643564224243,0.11316666752099991
mirror_pair05_positive,5,positive,1,11,0.9455553293228149,-0.9742790460586548,0.1372777670621872,-0.29228371381759644,1,0.2645317018032074,0.28228054920907725,-0.03183459375168697,336.0,1.0,1.0,1.0,1.0,1.0,0.08929090201854706,0.08118584007024765,0.09897465258836746,1.0,1.0,0.9408214688301086,-0.9754906892776489,0.16257624328136444,0.40226736664772034,0.9155222177505493,0.1317777782678604
mirror_pair05_positive,5,positive,1,12,0.9474217295646667,-0.9750715494155884,0.13737109303474426,-0.29252147674560547,1,0.23091083765029907,0.30739036210014875,-0.04380655907914413,333.0,1.0,1.0,1.0,1.0,1.0,0.08868879824876785,0.07558048516511917,0.08639079332351685,1.0,1.0,0.9439558386802673,-0.9737085700035095,0.16023170948028564,0.4713197648525238,0.8819624185562134,0.15622222423553467
mirror_pair05_positive,5,positive,1,13,0.9489338397979736,-0.9756903052330017,0.13744670152664185,-0.2927071154117584,1,0.20960663259029388,0.3317471381755283,-0.05728540553802846,329.0,1.0,1.0,1.0,1.0,1.0,0.08904653042554855,0.06597452610731125,0.07329299300909042,1.0,1.0,0.9455553293228149,-0.9742790460586548,0.15798676013946533,0.5238372683525085,0.8518183827400208,0.17550000548362732
mirror_pair05_positive,5,positive,1,14,0.9374110698699951,-0.9709424376487732,0.13687056303024292,-0.2912827432155609,1,0.20125329494476318,0.3553384606092235,-0.07219273219675346,326.0,1.0,1.0,1.0,1.0,1.0,0.08783139288425446,0.059887610375881195,0.060953378677368164,0.08738923072814941,1.0,0.9474217295646667,-0.9750715494155884,0.15583467483520508,0.5893373489379883,0.8078870177268982,0.20061111450195312
mirror_pair05_positive,5,positive,1,15,0.9388543367385864,-0.9715597033500671,0.13694271445274353,-0.29146793484687805,1,0.17514866590499878,0.37809868805854696,-0.08851864312446732,323.0,1.0,1.0,1.0,1.0,1.0,0.09579052776098251,0.057500939816236496,0.05884644016623497,0.07049182802438736,1.0,0.9489338397979736,-0.9756903052330017,0.15378014743328094,0.6387678384780884,0.7693995833396912,0.22055555880069733
